SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY
O=c1cc(C(F)(F)F)[nH]c2c(OC(F)(F)F)cccc12,3.445500000000001,1,2,1,42.09,25,56.25370000000001,True,False,False,False,297.15399999999994,False,False,False,"InChI=1S/C11H5F6NO2/c12-10(13,14)8-4-6(19)5-2-1-3-7(9(5)18-8)20-11(15,16)17/h1-4H,(H,18,19)",NPILHDIBEBFVPW-UHFFFAOYSA-N
Cc1n[nH]c2ncc(C(=O)O)cc12,0.96452,2,4,2,78.87,20,45.585000000000015,True,False,False,False,177.16300000000004,False,False,False,"InChI=1S/C8H7N3O2/c1-4-6-2-5(8(12)13)3-9-7(6)11-10-4/h2-3H,1H3,(H,12,13)(H,9,10,11)",LXSNZLZWYNZHEH-UHFFFAOYSA-N
Cc1[nH]c(=S)ccc1C1CCCN1C(=O)OC(C)(C)C,4.124610000000003,1,3,2,45.33,42,81.27870000000004,True,False,False,False,294.4199999999996,False,False,False,"InChI=1S/C15H22N2O2S/c1-10-11(7-8-13(20)16-10)12-6-5-9-17(12)14(18)19-15(2,3)4/h7-8,12H,5-6,9H2,1-4H3,(H,16,20)",QLKRTKFFZMTMAO-UHFFFAOYSA-N
CCOC(=O)c1cnc2c(C)c(C)ccc2c1O,2.733940000000002,1,4,6,59.42,33,68.83830000000002,True,False,False,False,245.2780000000001,False,False,False,"InChI=1S/C14H15NO3/c1-4-18-14(17)11-7-15-12-9(3)8(2)5-6-10(12)13(11)16/h5-7H,4H2,1-3H3,(H,15,16)",OEUFVSIWKSCSMJ-UHFFFAOYSA-N
Cc1nc(S)ccc1C1CCCN1C(C)C,3.224020000000001,1,3,6,16.130000000000003,36,70.04300000000005,True,False,False,False,236.38400000000016,False,False,False,"InChI=1S/C13H20N2S/c1-9(2)15-8-4-5-12(15)11-6-7-13(16)14-10(11)3/h6-7,9,12H,4-5,8H2,1-3H3,(H,14,16)",QCAVMFVXQFDPGP-UHFFFAOYSA-N
Cc1cc(S)ncc1C1CCCN1Cc1ccccc1,4.015820000000002,1,3,5,16.130000000000003,40,85.05300000000004,True,False,False,False,284.4279999999996,False,False,False,"InChI=1S/C17H20N2S/c1-13-10-17(20)18-11-15(13)16-8-5-9-19(16)12-14-6-3-2-4-7-14/h2-4,6-7,10-11,16H,5,8-9,12H2,1H3,(H,18,20)",GCKGFDDKKFMREN-UHFFFAOYSA-N
Cc1cc(CNC(=O)OC(C)(C)C)c[nH]c1=S,3.077310000000001,2,3,3,54.12,35,69.43740000000003,True,False,False,False,254.35500000000016,False,False,False,"InChI=1S/C12H18N2O2S/c1-8-5-9(6-13-10(8)17)7-14-11(15)16-12(2,3)4/h5-6H,7H2,1-4H3,(H,13,17)(H,14,15)",PJJODKTZDMNTHD-UHFFFAOYSA-N
Nc1cc(=O)c2ccccc2[nH]1,1.1103,2,2,1,58.88,20,48.98110000000001,True,False,False,False,160.17600000000004,False,False,False,"InChI=1S/C9H8N2O/c10-9-5-8(12)6-3-1-2-4-7(6)11-9/h1-5H,(H3,10,11,12)",LWGUCIXHBVVATR-UHFFFAOYSA-N
N/C(=N\O)c1ccnc(N2CCCCC2)c1,1.1663999999999994,2,4,3,74.74,32,62.81190000000003,True,False,False,False,220.27600000000007,False,False,False,"InChI=1S/C11H16N4O/c12-11(14-16)9-4-5-13-10(8-9)15-6-2-1-3-7-15/h4-5,8,16H,1-3,6-7H2,(H2,12,14)",LKSSYHAOBKPIBO-UHFFFAOYSA-N
COc1ccc(OC)c2c(=O)cc(C)[nH]c12,1.85372,1,3,5,51.32,29,62.409700000000015,True,False,False,False,219.2400000000001,False,False,False,"InChI=1S/C12H13NO3/c1-7-6-8(14)11-9(15-2)4-5-10(16-3)12(11)13-7/h4-6H,1-3H3,(H,13,14)",UACXXSYLUDAQFM-UHFFFAOYSA-N
Nc1ccc2c(=O)c(C(=O)O)c[nH]c2c1,0.8085000000000001,3,4,2,96.18,23,55.9404,True,False,False,False,204.18500000000003,False,False,False,"InChI=1S/C10H8N2O3/c11-5-1-2-6-8(3-5)12-4-7(9(6)13)10(14)15/h1-4H,11H2,(H,12,13)(H,14,15)",ICDOOBVSZJRXFU-UHFFFAOYSA-N
O=C(c1ccccc1)N1CCCC1c1ccc(=S)[nH]c1,3.721490000000002,1,2,2,36.1,36,81.08020000000003,True,False,False,False,284.3839999999997,False,False,False,"InChI=1S/C16H16N2OS/c19-16(12-5-2-1-3-6-12)18-10-4-7-14(18)13-8-9-15(20)17-11-13/h1-3,5-6,8-9,11,14H,4,7,10H2,(H,17,20)",JRLBWKNSACJYBD-UHFFFAOYSA-N
Oc1cc(C(F)(F)F)nc2ccc(C(F)(F)F)cc12,3.9780000000000006,1,2,1,33.120000000000005,24,53.41180000000001,True,False,False,False,281.1549999999999,False,False,False,"InChI=1S/C11H5F6NO/c12-10(13,14)5-1-2-7-6(3-5)8(19)4-9(18-7)11(15,16)17/h1-4H,(H,18,19)",AOGNHURBEDTPIZ-UHFFFAOYSA-N
NC(=NO)c1ccc(OCc2cccnc2)cc1,1.7551,2,4,5,80.73,31,67.52190000000002,True,False,False,False,243.26600000000008,False,False,False,"InChI=1S/C13H13N3O2/c14-13(16-17)11-3-5-12(6-4-11)18-9-10-2-1-7-15-8-10/h1-8,17H,9H2,(H2,14,16)",YMUFVUPCVBRWGE-UHFFFAOYSA-N
Cc1nc(S)ccc1C(C)O,1.7320199999999997,2,3,5,33.120000000000005,22,46.85980000000003,True,False,False,False,169.24900000000008,False,False,False,"InChI=1S/C8H11NOS/c1-5-7(6(2)10)3-4-8(11)9-5/h3-4,6,10H,1-2H3,(H,9,11)",KQIVKKHDYQSXGG-UHFFFAOYSA-N
CCOC(=O)c1cnc2c(CC)cccc2c1O,2.6795000000000013,1,4,6,59.42,33,68.74230000000003,True,False,False,False,245.2780000000001,False,False,False,"InChI=1S/C14H15NO3/c1-3-9-6-5-7-10-12(9)15-8-11(13(10)16)14(17)18-4-2/h5-8H,3-4H2,1-2H3,(H,15,16)",IXXFUMUBUIACJY-UHFFFAOYSA-N
Cc1[nH]c(=S)ccc1C1CCCCN1Cc1ccccc1,4.779810000000003,1,2,4,19.03,43,89.80770000000005,True,False,False,False,298.4549999999996,False,False,False,"InChI=1S/C18H22N2S/c1-14-16(10-11-18(21)19-14)17-9-5-6-12-20(17)13-15-7-3-2-4-8-15/h2-4,7-8,10-11,17H,5-6,9,12-13H2,1H3,(H,19,21)",IIJBKSAZRZKKBM-UHFFFAOYSA-N
Cc1cc(=S)[nH]cc1C1CCCN1,2.47711,2,2,2,27.82,27,56.34140000000003,True,False,False,False,194.3030000000001,False,False,False,"InChI=1S/C10H14N2S/c1-7-5-10(13)12-6-8(7)9-3-2-4-11-9/h5-6,9,11H,2-4H2,1H3,(H,12,13)",LXGQBUMTQMDGLB-UHFFFAOYSA-N
Nc1cccc2c(O)ccnc12,1.5225999999999995,2,3,2,59.14,20,47.82020000000001,True,False,False,False,160.17600000000004,False,False,False,"InChI=1S/C9H8N2O/c10-7-3-1-2-6-8(12)4-5-11-9(6)7/h1-5H,10H2,(H,11,12)",INLBSFZJESHRAK-UHFFFAOYSA-N
OCc1cc(-c2cccnc2)[nH]n1,0.964,2,3,3,61.8,22,47.741500000000016,True,False,False,False,175.1910000000001,False,False,False,"InChI=1S/C9H9N3O/c13-6-8-4-9(12-11-8)7-2-1-3-10-5-7/h1-5,13H,6H2,(H,11,12)",KTDQXYBGZACTFW-UHFFFAOYSA-N
Nc1n[nH]c2nc3c(cc12)CCCC3,1.4188999999999998,2,3,1,67.59,26,54.943100000000015,True,False,False,False,188.2340000000001,False,False,False,"InChI=1S/C10H12N4/c11-9-7-5-6-3-1-2-4-8(6)12-10(7)14-13-9/h5H,1-4H2,(H3,11,12,13,14)",LQOCGNCNSQGAGJ-UHFFFAOYSA-N
N/C(=N/O)c1ccc(N2CCCCC2)nc1,1.1664,2,4,3,74.74000000000001,32,62.81190000000002,True,False,False,False,220.27600000000007,False,False,False,"InChI=1S/C11H16N4O/c12-11(14-16)9-4-5-10(13-8-9)15-6-2-1-3-7-15/h4-5,8,16H,1-3,6-7H2,(H2,12,14)",DUJFZVRBRGLFND-UHFFFAOYSA-N
CCOC(=O)c1cnc2ccc(OCC)cc2c1O,2.515800000000001,1,5,7,68.65,34,70.53330000000003,True,False,False,False,261.277,False,False,False,"InChI=1S/C14H15NO4/c1-3-18-9-5-6-12-10(7-9)13(16)11(8-15-12)14(17)19-4-2/h5-8H,3-4H2,1-2H3,(H,15,16)",BDMLESWGGIPUTO-UHFFFAOYSA-N
CC(C)(C)c1ccc2ncc(C(=O)O)c(O)c2c1,2.9361000000000006,2,4,2,70.42,33,69.06710000000002,True,False,False,False,245.2780000000001,False,False,False,"InChI=1S/C14H15NO3/c1-14(2,3)8-4-5-11-9(6-8)12(16)10(7-15-11)13(17)18/h4-7H,1-3H3,(H,15,16)(H,17,18)",HZDOTDHRGIDSHM-UHFFFAOYSA-N
COc1ccc(Cl)c2[nH]ccc(=O)c12,2.1900999999999997,1,2,2,42.09,22,56.13070000000002,True,False,False,False,209.63200000000003,False,False,False,"InChI=1S/C10H8ClNO2/c1-14-8-3-2-6(11)10-9(8)7(13)4-5-12-10/h2-5H,1H3,(H,12,13)",NVAUPUJRLGTTQI-UHFFFAOYSA-N
O=c1cc(C(F)(F)F)[nH]c(-c2cccnc2)n1,1.8507,1,3,1,58.64,23,53.09070000000001,True,False,False,False,241.17200000000005,False,False,False,"InChI=1S/C10H6F3N3O/c11-10(12,13)7-4-8(17)16-9(15-7)6-2-1-3-14-5-6/h1-5H,(H,15,16,17)",AXOWDDVEWIYBFK-UHFFFAOYSA-N
CCN1CCCCC1c1cccnc1S,2.9172000000000016,1,3,4,16.130000000000003,33,65.32800000000005,True,False,False,False,222.35700000000017,False,False,False,"InChI=1S/C12H18N2S/c1-2-14-9-4-3-7-11(14)10-6-5-8-13-12(10)15/h5-6,8,11H,2-4,7,9H2,1H3,(H,13,15)",JKQZEQWWDHVWOR-UHFFFAOYSA-N
COc1ccc(Cl)c2c(O)cc(C)nc12,2.910820000000001,1,3,4,42.35,25,59.70680000000002,True,False,False,False,223.65900000000008,False,False,False,"InChI=1S/C11H10ClNO2/c1-6-5-8(14)10-7(12)3-4-9(15-2)11(10)13-6/h3-5H,1-2H3,(H,13,14)",BEXGEZNCPYSKEH-UHFFFAOYSA-N
O=C(O)c1c[nH]c2c(C(F)(F)F)cccc2c1=O,2.2451,2,3,1,70.16,24,56.53000000000001,True,False,False,False,257.167,False,False,False,"InChI=1S/C11H6F3NO3/c12-11(13,14)7-3-1-2-5-8(7)15-4-6(9(5)16)10(17)18/h1-4H,(H,15,16)(H,17,18)",GQZVPBYGGIQINZ-UHFFFAOYSA-N
Cc1cc(=O)nc2[nH]n(C)cc1-2,0.5216199999999998,1,3,2,50.68,21,45.18770000000002,True,False,False,False,163.1800000000001,False,False,False,"InChI=1S/C8H9N3O/c1-5-3-7(12)9-8-6(5)4-11(2)10-8/h3-4H,1-2H3,(H,9,10,12)",JVFFNRMFJBNFFQ-UHFFFAOYSA-N
CC(=O)N1CCCCC1c1ccc(=S)[nH]c1C,3.126110000000001,1,2,3,36.1,35,70.34270000000004,True,False,False,False,250.36700000000016,False,False,False,"InChI=1S/C13H18N2OS/c1-9-11(6-7-13(17)14-9)12-5-3-4-8-15(12)10(2)16/h6-7,12H,3-5,8H2,1-2H3,(H,14,17)",BIVKQQKNEXZESP-UHFFFAOYSA-N
Cc1cc(=O)c(C(=O)O)c(C)[nH]1,0.6899399999999999,2,3,3,70.16,21,43.49600000000001,True,False,False,False,167.16400000000007,False,False,False,"InChI=1S/C8H9NO3/c1-4-3-6(10)7(8(11)12)5(2)9-4/h3H,1-2H3,(H,9,10)(H,11,12)",SXBRRFLLEOHXIO-UHFFFAOYSA-N
N#Cc1c(C(F)(F)F)cc(-c2ccccc2)nc1S,3.9277800000000016,1,3,2,36.68,26,66.64200000000001,True,False,False,False,280.27399999999983,False,False,False,"InChI=1S/C13H7F3N2S/c14-13(15,16)10-6-11(8-4-2-1-3-5-8)18-12(19)9(10)7-17/h1-6H,(H,18,19)",HZBJUXYKUJPFFA-UHFFFAOYSA-N
COc1ccc2[nH]cc(C(=O)O)c(=O)c2c1,1.2349,2,4,3,79.39000000000001,25,58.08000000000001,True,False,False,False,219.19600000000003,False,False,False,"InChI=1S/C11H9NO4/c1-16-6-2-3-9-7(4-6)10(13)8(5-12-9)11(14)15/h2-5H,1H3,(H,12,13)(H,14,15)",YUXLPEGMXYHPCZ-UHFFFAOYSA-N
CC(=O)N1CCCC1c1ccc(S)nc1,2.0537,1,3,3,33.2,29,60.85100000000004,True,False,False,False,222.31300000000013,False,False,False,"InChI=1S/C11H14N2OS/c1-8(14)13-6-2-3-10(13)9-4-5-11(15)12-7-9/h4-5,7,10H,2-3,6H2,1H3,(H,12,15)",STXABURSUDLSFQ-UHFFFAOYSA-N
Oc1cc(C(F)(F)F)nc2c(Cl)cc(Cl)cc12,4.266,1,2,1,33.120000000000005,21,58.42980000000001,True,False,False,False,282.04799999999994,False,False,False,"InChI=1S/C10H4Cl2F3NO/c11-4-1-5-7(17)3-8(10(13,14)15)16-9(5)6(12)2-4/h1-3H,(H,16,17)",AZADALPYSVBIQC-UHFFFAOYSA-N
CC1CCCCC1n1c(-c2cccnc2)n[nH]c1=S,3.753890000000002,1,4,3,46.5,37,77.31170000000003,True,False,False,False,274.39299999999963,False,False,False,"InChI=1S/C14H18N4S/c1-10-5-2-3-7-12(10)18-13(16-17-14(18)19)11-6-4-8-15-9-11/h4,6,8-10,12H,2-3,5,7H2,1H3,(H,17,19)",PUJQPRBCIATNGV-UHFFFAOYSA-N
Oc1ccnc2c(C(F)(F)F)cccc12,2.959200000000001,1,2,1,33.120000000000005,21,48.40980000000001,True,False,False,False,213.158,False,False,False,"InChI=1S/C10H6F3NO/c11-10(12,13)7-3-1-2-6-8(15)4-5-14-9(6)7/h1-5H,(H,14,15)",UDRWADJLLWWJOE-UHFFFAOYSA-N
CC(=O)c1cccc2c(=O)cc(C(=O)O)[nH]c12,1.4289,2,4,3,87.22999999999999,26,61.532500000000006,True,False,False,False,231.20700000000005,False,False,False,"InChI=1S/C12H9NO4/c1-6(14)7-3-2-4-8-10(15)5-9(12(16)17)13-11(7)8/h2-5H,1H3,(H,13,15)(H,16,17)",NPLGBWMHYVOTHB-UHFFFAOYSA-N
O=c1c2ccccc2nc(S)n1Cc1cccnc1,2.1285,1,5,3,47.78,30,76.59400000000002,True,False,False,False,269.3289999999998,False,False,False,"InChI=1S/C14H11N3OS/c18-13-11-5-1-2-6-12(11)16-14(19)17(13)9-10-4-3-7-15-8-10/h1-8H,9H2,(H,16,19)",PZLVJPPOFNKHFH-UHFFFAOYSA-N
COC(=O)c1ccc2ncc(Br)c(O)c2c1,2.4895000000000005,1,4,3,59.42,24,62.44730000000003,True,False,False,False,282.09299999999985,False,False,False,"InChI=1S/C11H8BrNO3/c1-16-11(15)6-2-3-9-7(4-6)10(14)8(12)5-13-9/h2-5H,1H3,(H,13,14)",WLIGBCRSJPGWNK-UHFFFAOYSA-N
S=c1[nH]cccc1C1CCCN1Cc1ccccc1,4.081290000000003,1,2,3,19.03,37,80.45370000000004,True,False,False,False,270.4009999999997,False,False,False,"InChI=1S/C16H18N2S/c19-16-14(8-4-10-17-16)15-9-5-11-18(15)12-13-6-2-1-3-7-13/h1-4,6-8,10,15H,5,9,11-12H2,(H,17,19)",LUWLKJZPTKEDJC-UHFFFAOYSA-N
Cc1nc2c(C)c(Br)cnc2[nH]1,2.3372399999999995,1,2,2,41.57,20,51.06270000000001,True,False,False,False,226.07700000000008,False,False,False,"InChI=1S/C8H8BrN3/c1-4-6(9)3-10-8-7(4)11-5(2)12-8/h3H,1-2H3,(H,10,11,12)",LWFMUKDBYLABGX-UHFFFAOYSA-N
COC(=O)c1[nH]nc2ncccc12,0.7444999999999999,1,4,2,67.87,20,45.228200000000015,True,False,False,False,177.16300000000007,False,False,False,"InChI=1S/C8H7N3O2/c1-13-8(12)6-5-3-2-4-9-7(5)11-10-6/h2-4H,1H3,(H,9,10,11)",KIHDGKDZYCCVBT-UHFFFAOYSA-N
CN(C)S(=O)(=O)c1ccc2[nH]cc(C(=O)O)c(=O)c2c1,0.4766000000000001,2,5,5,107.54000000000002,32,72.40080000000002,True,False,False,False,296.3039999999998,False,False,False,"InChI=1S/C12H12N2O5S/c1-14(2)20(18,19)7-3-4-10-8(5-7)11(15)9(6-13-10)12(16)17/h3-6H,1-2H3,(H,13,15)(H,16,17)",GIEVUYHEWJNZMN-UHFFFAOYSA-N
Nc1cnc2ccccc2c1O,1.5226,2,3,2,59.14,20,47.82020000000002,True,False,False,False,160.17600000000004,False,False,False,"InChI=1S/C9H8N2O/c10-7-5-11-8-4-2-1-3-6(8)9(7)12/h1-5H,10H2,(H,11,12)",NIQNIQVCPKCNQS-UHFFFAOYSA-N
Nc1cc(-c2ccncc2)[nH]n1,1.0539,2,3,2,67.59,20,46.231100000000005,True,False,False,False,160.18000000000006,False,False,False,"InChI=1S/C8H8N4/c9-8-5-7(11-12-8)6-1-3-10-4-2-6/h1-5H,(H3,9,11,12)",MDRGSALNBWSYJX-UHFFFAOYSA-N
CC(=O)c1cnc2ccc(C)cc2c1O,2.451420000000001,1,3,4,50.19,26,58.14930000000003,True,False,False,False,201.22500000000008,False,False,False,"InChI=1S/C12H11NO2/c1-7-3-4-11-9(5-7)12(15)10(6-13-11)8(2)14/h3-6H,1-2H3,(H,13,15)",HEUUNOJLQNBBHX-UHFFFAOYSA-N
Oc1cc(-c2ccncc2)ncn1,1.2441999999999993,1,4,2,58.900000000000006,20,46.92780000000002,True,False,False,False,173.17500000000004,False,False,False,"InChI=1S/C9H7N3O/c13-9-5-8(11-6-12-9)7-1-3-10-4-2-7/h1-6H,(H,11,12,13)",BOHUACKGQQGLRF-UHFFFAOYSA-N
S=c1[nH]nc(-c2cccnc2)n1Cc1ccccc1,3.050990000000001,1,4,3,46.5,31,76.18670000000003,True,False,False,False,268.34499999999974,False,False,False,"InChI=1S/C14H12N4S/c19-14-17-16-13(12-7-4-8-15-9-12)18(14)10-11-5-2-1-3-6-11/h1-9H,10H2,(H,17,19)",PXHPPVLWNLIWNR-UHFFFAOYSA-N
COC(=O)c1cccc2c(=O)cc(C)[nH]c12,1.62312,1,3,3,59.16,27,60.64520000000002,True,False,False,False,217.22400000000007,False,False,False,"InChI=1S/C12H11NO3/c1-7-6-10(14)8-4-3-5-9(11(8)13-7)12(15)16-2/h3-6H,1-2H3,(H,13,14)",FDMFOWUJGANSAF-UHFFFAOYSA-N
CCOC(=O)c1n[nH]c2cc(Br)cnc12,1.8971,1,4,3,67.87,23,57.54520000000001,True,False,False,False,270.08599999999984,False,False,False,"InChI=1S/C9H8BrN3O2/c1-2-15-9(14)8-7-6(12-13-8)3-5(10)4-11-7/h3-4H,2H2,1H3,(H,12,13)",XQXVIARYOPRUQD-UHFFFAOYSA-N
S=c1ccc(C2CCCN2Cc2ccccc2)c[nH]1,4.081290000000002,1,2,3,19.03,37,80.45370000000004,True,False,False,False,270.4009999999997,False,False,False,"InChI=1S/C16H18N2S/c19-16-9-8-14(11-17-16)15-7-4-10-18(15)12-13-5-2-1-3-6-13/h1-3,5-6,8-9,11,15H,4,7,10,12H2,(H,17,19)",ONIYTUUGSULYPD-UHFFFAOYSA-N
CCOC(=O)c1cnc2c(C(F)(F)F)cccc2c1O,3.1359000000000017,1,4,4,59.42,30,64.36630000000001,True,False,False,False,285.2209999999998,False,False,False,"InChI=1S/C13H10F3NO3/c1-2-20-12(19)8-6-17-10-7(11(8)18)4-3-5-9(10)13(14,15)16/h3-6H,2H2,1H3,(H,17,18)",XSNJFNKOHAUNPO-UHFFFAOYSA-N
O=C(O)Cc1nnc(-c2cccnc2)[nH]1,0.4937999999999998,2,5,3,91.76,23,50.95350000000001,True,False,False,False,204.18900000000008,False,False,False,"InChI=1S/C9H8N4O2/c14-8(15)4-7-11-9(13-12-7)6-2-1-3-10-5-6/h1-3,5H,4H2,(H,14,15)(H,11,12,13)",HDBFWGVHIUCNPU-UHFFFAOYSA-N
O=C(O)c1cc(=O)c2ccc(C(F)(F)F)cc2[nH]1,2.2451,2,3,1,70.16,24,56.53,True,False,False,False,257.167,False,False,False,"InChI=1S/C11H6F3NO3/c12-11(13,14)5-1-2-6-7(3-5)15-8(10(17)18)4-9(6)16/h1-4H,(H,15,16)(H,17,18)",WIRWWNYJQQTWAH-UHFFFAOYSA-N
CC1(C)Cc2nc(S)c(C#N)cc2CO1,2.09328,1,4,3,45.91,27,58.77600000000003,True,False,False,False,220.29700000000008,False,False,False,"InChI=1S/C11H12N2OS/c1-11(2)4-9-8(6-14-11)3-7(5-12)10(15)13-9/h3H,4,6H2,1-2H3,(H,13,15)",AANBKZHRRDCEMS-UHFFFAOYSA-N
O=C(c1ccccc1)N1CCCC1c1ccc[nH]c1=S,3.721490000000003,1,2,2,36.1,36,81.08020000000003,True,False,False,False,284.3839999999997,False,False,False,"InChI=1S/C16H16N2OS/c19-16(12-6-2-1-3-7-12)18-11-5-9-14(18)13-8-4-10-17-15(13)20/h1-4,6-8,10,14H,5,9,11H2,(H,17,20)",ALMGONBCCLRIAF-UHFFFAOYSA-N
COC(=O)c1cc(=O)c2cccc(C(C)=O)c2[nH]1,1.5173,1,4,4,76.23,29,65.91270000000002,True,False,False,False,245.2340000000001,False,False,False,"InChI=1S/C13H11NO4/c1-7(15)8-4-3-5-9-11(16)6-10(13(17)18-2)14-12(8)9/h3-6H,1-2H3,(H,14,16)",LNWWTKVORCXKFP-UHFFFAOYSA-N
Cc1cc(Br)c2nc(C)cc(O)c2c1,3.319740000000001,1,2,3,33.120000000000005,24,60.58180000000003,True,False,False,False,252.11100000000008,False,False,False,"InChI=1S/C11H10BrNO/c1-6-3-8-10(14)5-7(2)13-11(8)9(12)4-6/h3-5H,1-2H3,(H,13,14)",HEKLBCUVAQOZMI-UHFFFAOYSA-N
CCN1CCCCC1c1cnc(S)cc1C,3.225620000000002,1,3,5,16.130000000000003,36,70.06500000000004,True,False,False,False,236.38400000000016,False,False,False,"InChI=1S/C13H20N2S/c1-3-15-7-5-4-6-12(15)11-9-14-13(16)8-10(11)2/h8-9,12H,3-7H2,1-2H3,(H,14,16)",HJNLSVBPISMRAK-UHFFFAOYSA-N
O=C(O)c1cc(=O)c2ccccc2[nH]1,1.2262999999999995,2,3,1,70.16,21,51.52800000000001,True,False,False,False,189.17000000000004,False,False,False,"InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)",HCZHHEIFKROPDY-UHFFFAOYSA-N
COC(=O)c1cc(=O)cc(C(=O)OC)[nH]1,-0.0519,1,5,4,85.46000000000001,24,49.74170000000001,True,False,False,False,211.1730000000001,False,False,False,"InChI=1S/C9H9NO5/c1-14-8(12)6-3-5(11)4-7(10-6)9(13)15-2/h3-4H,1-2H3,(H,10,11)",FERASHUCDLDGHK-UHFFFAOYSA-N
O=Cc1cc(-c2ccncc2)n[nH]1,1.2841999999999998,1,3,2,58.64,20,47.20620000000001,True,False,False,False,173.17500000000007,False,False,False,"InChI=1S/C9H7N3O/c13-6-8-5-9(12-11-8)7-1-3-10-4-2-7/h1-6H,(H,11,12)",JVZCCANJMRRJHG-UHFFFAOYSA-N
Brc1cnc2[nH]c(-c3ccccc3)nc2c1,3.3874000000000013,1,2,1,41.57,24,67.02470000000001,True,False,False,False,274.1209999999998,False,False,False,"InChI=1S/C12H8BrN3/c13-9-6-10-12(14-7-9)16-11(15-10)8-4-2-1-3-5-8/h1-7H,(H,14,15,16)",UQEYLXNLWAHTFF-UHFFFAOYSA-N
Cc1[nH]c(-c2ccccn2)nc(=O)c1C,1.44874,1,3,3,58.64,26,57.56270000000002,True,False,False,False,201.22900000000007,False,False,False,"InChI=1S/C11H11N3O/c1-7-8(2)13-10(14-11(7)15)9-5-3-4-6-12-9/h3-6H,1-2H3,(H,13,14,15)",RVSHHTOLEDONMB-UHFFFAOYSA-N
COc1ccc2c(O)c(C(=O)O)cnc2c1,1.6472,2,5,4,79.65,25,56.91910000000002,True,False,False,False,219.19600000000003,False,False,False,"InChI=1S/C11H9NO4/c1-16-6-2-3-7-9(4-6)12-5-8(10(7)13)11(14)15/h2-5H,1H3,(H,12,13)(H,14,15)",QROPNBKULZRDMD-UHFFFAOYSA-N
CC(C)Cc1cc(C(=O)O)nc2[nH][nH]c(=O)c12,1.1479,3,4,5,98.83999999999996,30,62.215700000000005,True,False,False,False,235.2430000000001,False,False,False,"InChI=1S/C11H13N3O3/c1-5(2)3-6-4-7(11(16)17)12-9-8(6)10(15)14-13-9/h4-5H,3H2,1-2H3,(H,16,17)(H2,12,13,14,15)",UWPMSBSNLHBVEF-UHFFFAOYSA-N
Brc1ccc(-c2nc3ccncc3[nH]2)cc1,3.387400000000002,1,2,1,41.57,24,67.02470000000001,True,False,False,False,274.1209999999998,False,False,False,"InChI=1S/C12H8BrN3/c13-9-3-1-8(2-4-9)12-15-10-5-6-14-7-11(10)16-12/h1-7H,(H,15,16)",DZMIYOZJDXXAIV-UHFFFAOYSA-N
O=c1cc[nH]c2cccc([N+](=O)[O-])c12,1.4363,1,3,1,76.0,20,51.2231,True,False,False,False,190.158,False,False,False,"InChI=1S/C9H6N2O3/c12-8-4-5-10-6-2-1-3-7(9(6)8)11(13)14/h1-5H,(H,10,12)",BVZBDPJGFIMXLC-UHFFFAOYSA-N
CCOC(=O)c1c[nH]c2ccc(C(C)(C)C)cc2c1=O,3.0023000000000017,1,3,3,59.16,39,79.22520000000003,True,False,False,False,273.33199999999965,False,False,False,"InChI=1S/C16H19NO3/c1-5-20-15(19)12-9-17-13-7-6-10(16(2,3)4)8-11(13)14(12)18/h6-9H,5H2,1-4H3,(H,17,18)",XJTQOCCGSVWPFH-UHFFFAOYSA-N
Cc1ccc2c(O)c(C(=O)O)cnc2c1,1.94702,2,4,3,70.42,24,55.10410000000001,True,False,False,False,203.1970000000001,False,False,False,"InChI=1S/C11H9NO3/c1-6-2-3-7-9(4-6)12-5-8(10(7)13)11(14)15/h2-5H,1H3,(H,12,13)(H,14,15)",RYVUQGFVQHXYKQ-UHFFFAOYSA-N
COc1ccc2c(C)cc(S)nc2c1,2.840520000000001,1,3,4,22.12,25,60.28400000000002,True,False,False,False,205.28200000000007,False,False,False,"InChI=1S/C11H11NOS/c1-7-5-11(14)12-10-6-8(13-2)3-4-9(7)10/h3-6H,1-2H3,(H,12,14)",QJNQZUVUCGOPFS-UHFFFAOYSA-N
O=c1cc(C(F)F)[nH]c2ccccc12,2.465700000000001,1,1,1,32.86,21,49.525700000000015,True,False,False,False,195.1680000000001,False,False,False,"InChI=1S/C10H7F2NO/c11-10(12)8-5-9(14)6-3-1-2-4-7(6)13-8/h1-5,10H,(H,13,14)",ZIYULGFFGZZLHF-UHFFFAOYSA-N
Cc1nc(S)ccc1C1CCCCN1CC(C)C,3.861720000000002,1,3,7,16.130000000000003,42,79.22900000000006,True,False,False,False,264.438,False,False,False,"InChI=1S/C15H24N2S/c1-11(2)10-17-9-5-4-6-14(17)13-7-8-15(18)16-12(13)3/h7-8,11,14H,4-6,9-10H2,1-3H3,(H,16,18)",TURJPXZTDGOQDZ-UHFFFAOYSA-N
