SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID
O=C(O)Cc1ccc(Cl)c(OC(F)F)n1,1.9635,1,4,4,59.42,21,47.21880000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c9-5-2-1-4(3-6(13)14)12-7(5)15-8(10)11/h1-2,8H,3H2,(H,13,14)",NALLURUDQOWSDA-UHFFFAOYSA-N,nan
CCCCCCCc1cc(O)c2ccccc2[n+]1[O-],3.691700000000002,1,2,8,47.17,40,77.03580000000004,True,False,False,False,259.34900000000005,False,False,False,"InChI=1S/C16H21NO2/c1-2-3-4-5-6-9-13-12-16(18)14-10-7-8-11-15(14)17(13)19/h7-8,10-12,18H,2-6,9H2,1H3",NZPACTGCRWDXCJ-UHFFFAOYSA-N,nan
C1=CC(c2ccccn2)=Nc2ccccc2N1,3.1416000000000013,1,3,1,37.28,28,69.63870000000003,True,False,False,False,221.2630000000001,False,False,False,"InChI=1S/C14H11N3/c1-2-7-13-11(5-1)16-10-8-14(17-13)12-6-3-4-9-15-12/h1-10,16H",GTQRPQKOJZFHSY-UHFFFAOYSA-N,nan
COC(=O)c1c(Cl)cncc1OC(F)F,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)6-4(9)2-12-3-5(6)15-8(10)11/h2-3,8H,1H3",JHNGYTDXZMMXOA-UHFFFAOYSA-N,nan
COC(=O)Cc1cnccc1OC(F)(F)F,1.6957000000000002,0,4,4,48.42,24,46.640000000000015,True,False,False,False,235.16100000000003,False,False,False,"InChI=1S/C9H8F3NO3/c1-15-8(14)4-6-5-13-3-2-7(6)16-9(10,11)12/h2-3,5H,4H2,1H3",YVTVAOUCTLCGDL-UHFFFAOYSA-N,nan
O=C(/C=C(\O)c1ccncc1)c1ccccc1,2.8634000000000013,1,3,4,50.19,28,65.61530000000003,True,False,False,False,225.24700000000007,False,False,False,"InChI=1S/C14H11NO2/c16-13(11-4-2-1-3-5-11)10-14(17)12-6-8-15-9-7-12/h1-10,17H/b14-10-",WOAPIKXUBWRALE-UVTDQMKNSA-N,nan
COC(=O)c1cc(F)c(C(F)(F)F)cn1,2.0261,0,3,2,39.19,20,40.53650000000001,True,False,False,False,223.12500000000003,False,False,False,"InChI=1S/C8H5F4NO2/c1-15-7(14)6-2-5(9)4(3-13-6)8(10,11)12/h2-3H,1H3",GISJWORUNQRINK-UHFFFAOYSA-N,nan
Cc1ccc(O)c(/N=N/c2ccccc2)n1,3.511020000000002,1,4,4,57.84,27,61.25680000000003,True,False,False,False,213.2400000000001,False,False,False,"InChI=1S/C12H11N3O/c1-9-7-8-11(16)12(13-9)15-14-10-5-3-2-4-6-10/h2-8,16H,1H3/b15-14+",LOCPVWIREQIGNQ-CCEZHUSRSA-N,nan
Nc1ccc(/N=N/c2ccc(Br)cn2)c(N)c1,3.4239000000000006,2,5,4,89.64999999999999,27,71.3798,True,False,False,False,292.1399999999998,False,False,False,"InChI=1S/C11H10BrN5/c12-7-1-4-11(15-6-7)17-16-10-3-2-8(13)5-9(10)14/h1-6H,13-14H2/b17-16+",XHJGETUGTPYUKU-WUKNDPDISA-N,nan
CCOC(=O)Cc1cccnc1OC(F)(F)F,2.0858,0,4,5,48.42,27,51.25700000000002,True,False,False,False,249.18800000000005,False,False,False,"InChI=1S/C10H10F3NO3/c1-2-16-8(15)6-7-4-3-5-14-9(7)17-10(11,12)13/h3-5H,2,6H2,1H3",SERVDJLJJJKSEO-UHFFFAOYSA-N,nan
CCOC(=O)c1nn(-c2ccccn2)c(O)c1C,1.45802,1,6,6,77.24,31,63.71730000000003,True,False,False,False,247.2540000000001,False,False,False,"InChI=1S/C12H13N3O3/c1-3-18-12(17)10-8(2)11(16)15(14-10)9-6-4-5-7-13-9/h4-7,16H,3H2,1-2H3",VUCMJRFTHXINBB-UHFFFAOYSA-N,nan
CCOC(=O)c1c(Cl)cncc1OC(F)F,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)7-5(10)3-13-4-6(7)16-9(11)12/h3-4,9H,2H2,1H3",OWEAPIUKAQDBKA-UHFFFAOYSA-N,nan
O/N=C1\c2ccccc2-c2ncccc21,2.2886000000000006,1,3,1,45.48,23,57.09850000000002,True,False,False,False,196.20900000000003,False,False,False,"InChI=1S/C12H8N2O/c15-14-12-9-5-2-1-4-8(9)11-10(12)6-3-7-13-11/h1-7,15H/b14-12+",NWAOQEFDCMNPGW-WYMLVPIESA-N,nan
O=S(=O)(Nc1cccc[n+]1[O-])c1ccccc1,1.1208,1,3,3,73.11,27,62.65250000000003,True,False,False,False,250.27900000000005,False,False,False,"InChI=1S/C11H10N2O3S/c14-13-9-5-4-8-11(13)12-17(15,16)10-6-2-1-3-7-10/h1-9,12H",MEHZLGGQJKOUFF-UHFFFAOYSA-N,nan
CC(C)(O)CNc1cc([N+](=O)[O-])cc[n+]1[O-],0.4109999999999999,2,5,7,102.34,29,56.843900000000026,True,False,False,False,227.2200000000001,False,False,False,"InChI=1S/C9H13N3O4/c1-9(2,13)6-10-8-5-7(12(15)16)3-4-11(8)14/h3-5,10,13H,6H2,1-2H3",MKHKCTCAWXARQK-UHFFFAOYSA-N,nan
COc1ccc(C(=O)/C=C(\O)c2ccccn2)cc1,2.8720000000000008,1,4,6,59.42,32,72.16730000000003,True,False,False,False,255.27300000000008,False,False,False,"InChI=1S/C15H13NO3/c1-19-12-7-5-11(6-8-12)14(17)10-15(18)13-4-2-3-9-16-13/h2-10,18H,1H3/b15-10-",IZQRBODDNGHZPF-GDNBJRDFSA-N,nan
O=c1[nH]cc(/N=C/c2ccncc2)c(=O)[nH]1,0.2087999999999999,2,4,2,90.97,24,59.174400000000006,True,False,False,False,216.20000000000005,False,False,False,"InChI=1S/C10H8N4O2/c15-9-8(6-13-10(16)14-9)12-5-7-1-3-11-4-2-7/h1-6H,(H2,13,14,15,16)/b12-5+",PWLNOGUOVNDJBX-LFYBBSHMSA-N,nan
Cc1cc(C)c2c(n1)nn1c(O)cc(C)nc21,1.90836,1,5,4,63.31,29,64.16380000000002,True,False,False,False,228.2550000000001,False,False,False,"InChI=1S/C12H12N4O/c1-6-4-7(2)13-11-10(6)12-14-8(3)5-9(17)16(12)15-11/h4-5,17H,1-3H3",FVVFPWTXKHZMPR-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cc(Cl)ncc1OC(F)F,2.442000000000001,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.64299999999974,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-9(15)4-6-3-8(11)14-5-7(6)17-10(12)13/h3,5,10H,2,4H2,1H3",XUBCIFLGFWNPTM-UHFFFAOYSA-N,nan
Oc1cc(C(F)F)nn1-c1ccncc1,1.9104999999999992,1,4,3,50.940000000000005,22,47.98080000000002,True,False,False,False,211.17100000000005,False,False,False,"InChI=1S/C9H7F2N3O/c10-9(11)7-5-8(15)14(13-7)6-1-3-12-4-2-6/h1-5,9,15H",GWRTYYQUSXRWAH-UHFFFAOYSA-N,nan
c1ccc(-c2nc3cc[nH]cc-3n2)cc1,2.5765,1,2,1,41.57,24,58.44070000000002,True,False,False,False,195.22500000000008,False,False,False,"InChI=1S/C12H9N3/c1-2-4-9(5-3-1)12-14-10-6-7-13-8-11(10)15-12/h1-8,13H",QCCOXRFIKMEZOQ-UHFFFAOYSA-N,nan
O=C(/C=C(\O)c1ccncc1)c1ccc(Cl)cc1,3.5168000000000017,1,3,4,50.19,28,70.62530000000002,True,False,False,False,259.69199999999995,False,False,False,"InChI=1S/C14H10ClNO2/c15-12-3-1-10(2-4-12)13(17)9-14(18)11-5-7-16-8-6-11/h1-9,18H/b14-9-",IJGFZLMBCAGNSB-ZROIWOOFSA-N,nan
Cc1ccc(-c2nnc([C@H]3CC[C@H](CN)CC3)o2)cn1,2.6725200000000013,1,5,5,77.83,40,76.01940000000003,True,False,False,False,272.3519999999997,False,False,False,"InChI=1S/C15H20N4O/c1-10-2-5-13(9-17-10)15-19-18-14(20-15)12-6-3-11(8-16)4-7-12/h2,5,9,11-12H,3-4,6-8,16H2,1H3/t11-,12-",CTFNUOBRMISUAN-HAQNSBGRSA-N,nan
Cc1cc(C)c(C(=O)/N=C/N(C)C)c(N)n1,1.01074,1,3,6,71.58,32,64.63290000000002,True,False,False,False,220.27600000000007,False,False,False,"InChI=1S/C11H16N4O/c1-7-5-8(2)14-10(12)9(7)11(16)13-6-15(3)4/h5-6H,1-4H3,(H2,12,14)/b13-6+",CQRBJOJDOXSYPB-AWNIVKPZSA-N,nan
CCOC(=O)Cc1cc(OC(F)F)ncc1Cl,2.442000000000001,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-9(15)4-6-3-8(17-10(12)13)14-5-7(6)11/h3,5,10H,2,4H2,1H3",NWGKXCNAVOTRAY-UHFFFAOYSA-N,nan
O=C(O)[C@H]1C[C@](O)(c2cccnc2)C1,0.7638,2,4,3,70.42,25,48.49360000000003,True,False,False,False,193.20200000000008,False,False,False,"InChI=1S/C10H11NO3/c12-9(13)7-4-10(14,5-7)8-2-1-3-11-6-8/h1-3,6-7,14H,4-5H2,(H,12,13)/t7-,10+",ZUNVUCWJGXXNMS-WKFQBHICSA-N,nan
CCOC(=O)Cc1ccncc1OC(F)(F)F,2.0858,0,4,5,48.42,27,51.25700000000002,True,False,False,False,249.188,False,False,False,"InChI=1S/C10H10F3NO3/c1-2-16-9(15)5-7-3-4-14-6-8(7)17-10(11,12)13/h3-4,6H,2,5H2,1H3",JIKFYHXJRMLQCJ-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ccc(OC(F)(F)F)nc1,2.0858000000000003,0,4,5,48.42,27,51.25700000000001,True,False,False,False,249.18800000000005,False,False,False,"InChI=1S/C10H10F3NO3/c1-2-16-9(15)5-7-3-4-8(14-6-7)17-10(11,12)13/h3-4,6H,2,5H2,1H3",IUIBPJDWWFDYDT-UHFFFAOYSA-N,nan
COC(=O)Cc1c(N)ccnc1C(F)(F)F,1.3981,1,4,4,65.21000000000001,25,49.3714,True,False,False,False,234.17700000000005,False,False,False,"InChI=1S/C9H9F3N2O2/c1-16-7(15)4-5-6(13)2-3-14-8(5)9(10,11)12/h2-3H,4H2,1H3,(H2,13,14)",LVDGEOJLDYLGAX-UHFFFAOYSA-N,nan
CCc1nn2c(O)cc(-c3ccccn3)nc2c1C,2.3677200000000003,1,5,5,63.31,33,71.99780000000003,True,False,False,False,254.2930000000001,False,False,False,"InChI=1S/C14H14N4O/c1-3-10-9(2)14-16-12(8-13(19)18(14)17-10)11-6-4-5-7-15-11/h4-8,19H,3H2,1-2H3",ATGKBTJONQDQPF-UHFFFAOYSA-N,nan
Cc1cc(C)c2c(n1)nn1c(=O)cc(C)[nH]c21,1.4960599999999995,1,4,3,63.05,29,65.32470000000002,True,False,False,False,228.2550000000001,False,False,False,"InChI=1S/C12H12N4O/c1-6-4-7(2)13-11-10(6)12-14-8(3)5-9(17)16(12)15-11/h4-5,14H,1-3H3",WHYCQNMVIBVYNH-UHFFFAOYSA-N,nan
CCOC(=O)c1cnc(Cl)c(OC(F)F)c1,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)5-3-6(16-9(11)12)7(10)13-4-5/h3-4,9H,2H2,1H3",HHVVDVHLRMPMFS-UHFFFAOYSA-N,nan
COc1ccnc(Oc2ccccc2)c1C(=O)/N=C/N(C)C,2.6126000000000005,0,4,7,64.02,39,83.81450000000002,True,False,False,False,299.3299999999997,False,False,False,"InChI=1S/C16H17N3O3/c1-19(2)11-18-15(20)14-13(21-3)9-10-17-16(14)22-12-7-5-4-6-8-12/h4-11H,1-3H3/b18-11+",FAAPSFVMCPMQCT-WOJGMQOQSA-N,nan
CCOC(=O)Cc1cncc(Cl)c1OC(F)F,2.442000000000001,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-8(15)3-6-4-14-5-7(11)9(6)17-10(12)13/h4-5,10H,2-3H2,1H3",DSDIGGATFKKRIJ-UHFFFAOYSA-N,nan
COC(=O)Cc1cc(OC(F)F)c(Cl)cn1,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-8(14)3-5-2-7(16-9(11)12)6(10)4-13-5/h2,4,9H,3H2,1H3",JVWJSLSJYFZRSZ-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cc(N)c(C(F)(F)F)cn1,1.7882,1,4,5,65.21000000000001,28,53.988400000000006,True,False,False,False,248.20400000000004,False,False,False,"InChI=1S/C10H11F3N2O2/c1-2-17-9(16)4-6-3-8(14)7(5-15-6)10(11,12)13/h3,5H,2,4H2,1H3,(H2,14,15)",BIYYOKPMGNMMDG-UHFFFAOYSA-N,nan
Cn1cccc/c1=N/c1ccc([N+](=O)[O-])cc1,2.1657,0,4,3,60.42999999999999,28,63.73240000000002,True,False,False,False,229.2390000000001,False,False,False,"InChI=1S/C12H11N3O2/c1-14-9-3-2-4-12(14)13-10-5-7-11(8-6-10)15(16)17/h2-9H,1H3/b13-12-",TVEVGRGTUZEPBQ-SEYXRHQNSA-N,nan
Nc1cc(CC(=O)O)cnc1C(F)(F)F,1.3097000000000003,2,4,3,76.21000000000001,22,44.99119999999999,True,False,False,False,220.15,False,False,False,"InChI=1S/C8H7F3N2O2/c9-8(10,11)7-5(12)1-4(3-13-7)2-6(14)15/h1,3H,2,12H2,(H,14,15)",PBSBHQSAMDBSRO-UHFFFAOYSA-N,nan
COC(=O)Cc1cc(C(F)(F)F)c(N)cn1,1.3981,1,4,4,65.21000000000001,25,49.371400000000015,True,False,False,False,234.17700000000005,False,False,False,"InChI=1S/C9H9F3N2O2/c1-16-8(15)3-5-2-6(9(10,11)12)7(13)4-14-5/h2,4H,3,13H2,1H3",IJLWRZFQJCODKM-UHFFFAOYSA-N,nan
COC(=O)c1nc(Cl)ccc1OC(F)F,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)6-4(15-8(10)11)2-3-5(9)12-6/h2-3,8H,1H3",LHENPGUZMVPZJV-UHFFFAOYSA-N,nan
COC(=O)Cc1ccncc1OC(F)(F)F,1.6956999999999998,0,4,4,48.42,24,46.640000000000015,True,False,False,False,235.16100000000003,False,False,False,"InChI=1S/C9H8F3NO3/c1-15-8(14)4-6-2-3-13-5-7(6)16-9(10,11)12/h2-3,5H,4H2,1H3",ZVYAWZTXLWHPJS-UHFFFAOYSA-N,nan
CCOC(=O)c1cnc([N+](=O)[O-])c(C(F)(F)F)c1,2.1853,0,5,4,82.33,25,51.849900000000005,True,False,False,False,264.1589999999998,False,False,False,"InChI=1S/C9H7F3N2O4/c1-2-18-8(15)5-3-6(9(10,11)12)7(13-4-5)14(16)17/h3-4H,2H2,1H3",WKIRUGZVHCFETG-UHFFFAOYSA-N,nan
[O-][n+]1ccc(NO)c2ccccc21,1.2743,2,3,2,59.2,21,48.317200000000014,True,False,False,False,176.17500000000004,False,False,False,"InChI=1S/C9H8N2O2/c12-10-8-5-6-11(13)9-4-2-1-3-7(8)9/h1-6,10,12H",XGXCMUKDRZHNCO-UHFFFAOYSA-N,nan
Sc1nc2ccccc2c2nc(-c3cccnc3)nn12,2.628200000000001,1,6,2,55.97,29,78.77100000000002,True,False,False,False,279.3279999999998,False,False,False,"InChI=1S/C14H9N5S/c20-14-16-11-6-2-1-5-10(11)13-17-12(18-19(13)14)9-4-3-7-15-8-9/h1-8H,(H,16,20)",ZDKZWECXGIPGSL-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ccc(OC(F)F)nc1Cl,2.442000000000001,0,4,6,48.42,27,56.216000000000015,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-8(15)5-6-3-4-7(14-9(6)11)17-10(12)13/h3-4,10H,2,5H2,1H3",WBDDOPUIQGIRII-UHFFFAOYSA-N,nan
CC(C)(C)OC(=O)N[C@H]1CC[C@H](Nc2ccccn2)CC1,3.329400000000001,2,4,3,63.25,46,83.27340000000005,True,False,False,False,291.3949999999995,False,False,False,"InChI=1S/C16H25N3O2/c1-16(2,3)21-15(20)19-13-9-7-12(8-10-13)18-14-6-4-5-11-17-14/h4-6,11-13H,7-10H2,1-3H3,(H,17,18)(H,19,20)/t12-,13-",PIAGKSDCIJORIY-JOCQHMNTSA-N,nan
Cc1ncc(CO)c(/C=N/C2CCCCCC2)c1O,2.729620000000001,2,4,6,65.71000000000001,41,75.64560000000004,True,False,False,False,262.35299999999995,False,False,False,"InChI=1S/C15H22N2O2/c1-11-15(19)14(12(10-18)8-16-11)9-17-13-6-4-2-3-5-7-13/h8-9,13,18-19H,2-7,10H2,1H3/b17-9+",UCUSVRHEERTRCI-RQZCQDPDSA-N,nan
COC(=O)Cc1ncc(Cl)cc1OC(F)F,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-8(14)3-6-7(16-9(11)12)2-5(10)4-13-6/h2,4,9H,3H2,1H3",SZHLKKSWLAKNFC-UHFFFAOYSA-N,nan
COC(=O)c1nccc(OC(F)F)c1Cl,2.123,0,4,4,48.42,21,47.21850000000002,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)6-5(9)4(2-3-12-6)15-8(10)11/h2-3,8H,1H3",BGJFMULCGRMPFS-UHFFFAOYSA-N,nan
CN(C)c1ccc(/N=N/c2ccccn2)cc1,3.563000000000001,0,4,5,40.85,31,69.18200000000003,True,False,False,False,226.2830000000001,False,False,False,"InChI=1S/C13H14N4/c1-17(2)12-8-6-11(7-9-12)15-16-13-5-3-4-10-14-13/h3-10H,1-2H3/b16-15+",IOJNPSPGHUEJAQ-FOCLMDBBSA-N,nan
N#CC(=C(S)S)c1ncc(C(F)(F)F)cc1Cl,3.805580000000001,2,4,3,36.68,21,64.754,True,False,False,False,296.7259999999999,False,False,False,"InChI=1S/C9H4ClF3N2S2/c10-6-1-4(9(11,12)13)3-15-7(6)5(2-14)8(16)17/h1,3,16-17H",PQQYNCMZKTXCBI-UHFFFAOYSA-N,nan
Nc1c2nnc3c(-c4ccccc4)cnn3c2cc[n+]1[O-],1.1601,1,6,2,96.04,31,77.09640000000003,True,False,False,False,278.2749999999998,False,False,False,"InChI=1S/C14H10N6O/c15-13-12-11(6-7-19(13)21)20-14(18-17-12)10(8-16-20)9-4-2-1-3-5-9/h1-8H,15H2",AVUJFLDEDXMAFN-UHFFFAOYSA-N,nan
O/N=C1/c2ccccc2-c2ncccc21,2.2886000000000006,1,3,1,45.48,23,57.09850000000002,True,False,False,False,196.20900000000003,False,False,False,"InChI=1S/C12H8N2O/c15-14-12-9-5-2-1-4-8(9)11-10(12)6-3-7-13-11/h1-7,15H/b14-12-",NWAOQEFDCMNPGW-OWBHPGMISA-N,nan
Clc1nc(NCCc2ccncc2)cc(C2CC2)n1,3.0570000000000013,1,4,5,50.7,34,75.44770000000003,True,False,False,False,274.75499999999965,False,False,False,"InChI=1S/C14H15ClN4/c15-14-18-12(11-1-2-11)9-13(19-14)17-8-5-10-3-6-16-7-4-10/h3-4,6-7,9,11H,1-2,5,8H2,(H,17,18,19)",URNNOTCKEPKCOH-UHFFFAOYSA-N,nan
Nc1cccnc1N[C@H]1CC[C@H](O)CC1,1.3791999999999998,3,4,4,71.17,32,60.53490000000003,True,False,False,False,207.27700000000013,False,False,False,"InChI=1S/C11H17N3O/c12-10-2-1-7-13-11(10)14-8-3-5-9(15)6-4-8/h1-2,7-9,15H,3-6,12H2,(H,13,14)/t8-,9-",JWSBSKBWIYGLQV-KYZUINATSA-N,nan
CCOC(=O)Cc1cc(OC(F)F)cc(Cl)n1,2.442,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-9(15)4-6-3-7(17-10(12)13)5-8(11)14-6/h3,5,10H,2,4H2,1H3",ASUUBCOAOFJCDH-UHFFFAOYSA-N,nan
Oc1cc(-c2ccccc2)nn1-c1ccccn1,2.6399,1,4,3,50.940000000000005,29,68.45980000000002,True,False,False,False,237.26200000000009,False,False,False,"InChI=1S/C14H11N3O/c18-14-10-12(11-6-2-1-3-7-11)16-17(14)13-8-4-5-9-15-13/h1-10,18H",GHSRLQHTSTVQNM-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cc(N)cc(Br)n1,1.5319,1,4,5,65.21000000000001,25,56.68640000000001,True,False,False,False,259.10299999999995,False,False,False,"InChI=1S/C9H11BrN2O2/c1-2-14-9(13)5-7-3-6(11)4-8(10)12-7/h3-4H,2,5H2,1H3,(H2,11,12)",UGDOXYQNLWYGFM-UHFFFAOYSA-N,nan
O=C(O)Cc1ccc(OC(F)F)nc1Cl,1.9635,1,4,4,59.42,21,47.21880000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c9-7-4(3-6(13)14)1-2-5(12-7)15-8(10)11/h1-2,8H,3H2,(H,13,14)",KTNLWSUDTOPODU-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cc(N)c(C#N)cn1,0.6410800000000002,1,5,5,89.0,26,53.701400000000014,True,False,False,False,205.21700000000007,False,False,False,"InChI=1S/C10H11N3O2/c1-2-15-10(14)4-8-3-9(12)7(5-11)6-13-8/h3,6H,2,4H2,1H3,(H2,12,13)",HEKWTHSKTLTXRZ-UHFFFAOYSA-N,nan
CCOC(=O)c1cc(Cl)cnc1OC(F)F,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)6-3-5(10)4-13-7(6)16-9(11)12/h3-4,9H,2H2,1H3",LJYUERDASWWPOV-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cc(Cl)cnc1OC(F)F,2.442000000000001,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.64299999999974,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-8(15)4-6-3-7(11)5-14-9(6)17-10(12)13/h3,5,10H,2,4H2,1H3",GLJURURUJVFDLW-UHFFFAOYSA-N,nan
Oc1c(-n2cncn2)cnn1-c1cccc(F)n1,0.6926999999999998,1,7,3,81.64999999999999,25,57.89880000000001,True,False,False,False,246.20500000000004,False,False,False,"InChI=1S/C10H7FN6O/c11-8-2-1-3-9(15-8)17-10(18)7(4-13-17)16-6-12-5-14-16/h1-6,18H",CJPHPVYAGVERJF-UHFFFAOYSA-N,nan
CCOC(=O)c1cc(C)cc2cccnc12,2.719920000000001,0,3,4,39.19,29,62.43650000000002,True,False,False,False,215.2520000000001,False,False,False,"InChI=1S/C13H13NO2/c1-3-16-13(15)11-8-9(2)7-10-5-4-6-14-12(10)11/h4-8H,3H2,1-2H3",IIGULRYZRCDVCE-UHFFFAOYSA-N,nan
COC(=O)Cc1ccc(OC(F)F)nc1Cl,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-7(14)4-5-2-3-6(13-8(5)10)16-9(11)12/h2-3,9H,4H2,1H3",VDNGYIMJJCRUQG-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ncc(Cl)cc1OC(F)F,2.442000000000001,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-9(15)4-7-8(17-10(12)13)3-6(11)5-14-7/h3,5,10H,2,4H2,1H3",ZTVAELVLCLXEDP-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ccnc(OC(F)(F)F)c1,2.0858,0,4,5,48.42,27,51.25700000000001,True,False,False,False,249.188,False,False,False,"InChI=1S/C10H10F3NO3/c1-2-16-9(15)6-7-3-4-14-8(5-7)17-10(11,12)13/h3-5H,2,6H2,1H3",LVVVUEMKBJGLDK-UHFFFAOYSA-N,nan
COC(=O)Cc1cnc(OC(F)F)c(Cl)c1,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-7(14)3-5-2-6(10)8(13-4-5)16-9(11)12/h2,4,9H,3H2,1H3",QAXCZAHAZPAYSW-UHFFFAOYSA-N,nan
COc1ccc(-n2nc3c4ccccc4[nH]cc-3c2=O)cc1,2.8272000000000004,1,4,3,59.91,35,84.86470000000001,True,False,False,False,291.3099999999998,False,False,False,"InChI=1S/C17H13N3O2/c1-22-12-8-6-11(7-9-12)20-17(21)14-10-18-15-5-3-2-4-13(15)16(14)19-20/h2-10,18H,1H3",KSKRJZMRHSNRBX-UHFFFAOYSA-N,nan
COC(=O)Cc1cccnc1OC(F)(F)F,1.6956999999999998,0,4,4,48.42,24,46.640000000000015,True,False,False,False,235.16100000000003,False,False,False,"InChI=1S/C9H8F3NO3/c1-15-7(14)5-6-3-2-4-13-8(6)16-9(10,11)12/h2-4H,5H2,1H3",BJUOEPDSNDKBRQ-UHFFFAOYSA-N,nan
CCOC(=O)c1cc(OC(F)F)ncc1Cl,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)5-3-7(16-9(11)12)13-4-6(5)10/h3-4,9H,2H2,1H3",IWRTWLKDQSYHDY-UHFFFAOYSA-N,nan
O=C(O)c1cc2c(ccc3cccnc32)cc1O,2.7918000000000007,2,4,2,70.42,27,67.87310000000002,True,False,False,False,239.23000000000005,False,False,False,"InChI=1S/C14H9NO3/c16-12-6-9-4-3-8-2-1-5-15-13(8)10(9)7-11(12)14(17)18/h1-7,16H,(H,17,18)",FVFWSGJPONGKAV-UHFFFAOYSA-N,nan
CCOC(=O)Cc1nc(Cl)ccc1OC(F)F,2.442000000000001,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-9(15)5-6-7(17-10(12)13)3-4-8(11)14-6/h3-4,10H,2,5H2,1H3",NSXKUDBBURSICD-UHFFFAOYSA-N,nan
COC(=O)c1ccnc(OC(F)F)c1Cl,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)4-2-3-12-6(5(4)9)15-8(10)11/h2-3,8H,1H3",WUHXWONFTPSXAB-UHFFFAOYSA-N,nan
COCc1cc(O)n2ncc(-c3ccccn3)c2n1,1.6433,1,6,5,72.54,31,68.59580000000003,True,False,False,False,256.2650000000001,False,False,False,"InChI=1S/C13H12N4O2/c1-19-8-9-6-12(18)17-13(16-9)10(7-15-17)11-4-2-3-5-14-11/h2-7,18H,8H2,1H3",BKOTVELYXDDLMD-UHFFFAOYSA-N,nan
